transaction_id,transaction_date,inventory_id,quantity_consumed,department,staff_id,shift,consumption_reason,remaining_stock,batch_lot
TX00015201,2025-06-02,INV0001,17,Produce,S009,Evening,Spoilage,0,BATCH9560
TX00015202,2025-06-02,INV0001,0,Beverage,S015,Night,Routine,0,BATCH7136
TX00015300,2025-06-03,INV0001,1,Produce,S016,Evening,Spoilage,33,BATCH2526
TX00015301,2025-06-03,INV0001,10,Dairy,S006,Night,Sample,23,BATCH6283
TX00015302,2025-06-03,INV0001,13,Frozen,S003,Evening,Spoilage,10,BATCH2014
TX00015400,2025-06-04,INV0001,5,Bakery,S018,Night,Routine,10,BATCH3817
TX00015500,2025-06-05,INV0001,4,Beverage,S015,Morning,Sample,14,BATCH4074
TX00015501,2025-06-05,INV0001,14,Frozen,S018,Morning,Routine,0,BATCH2637
TX00015502,2025-06-05,INV0001,0,Snack,S016,Morning,Routine,0,BATCH3032
TX00015600,2025-06-06,INV0001,1,Beverage,S012,Night,Spoilage,6,BATCH4606
TX00015700,2025-06-07,INV0001,14,Snack,S004,Evening,Spoilage,3,BATCH2200
TX00015800,2025-06-08,INV0001,5,Dairy,S017,Night,Sample,26,BATCH7968
TX00015801,2025-06-08,INV0001,9,Snack,S015,Morning,Sample,17,BATCH3700
TX00015900,2025-06-09,INV0001,1,Frozen,S017,Evening,Sample,36,BATCH8081
TX00015901,2025-06-09,INV0001,19,Frozen,S010,Night,Sample,17,BATCH8178
TX00016000,2025-06-10,INV0001,1,Dairy,S019,Morning,Spoilage,0,BATCH2920
TX00016100,2025-06-11,INV0001,7,Dairy,S017,Night,Routine,13,BATCH6126
TX00016200,2025-06-12,INV0001,1,Snack,S016,Morning,Sample,34,BATCH7773
TX00016300,2025-06-13,INV0001,6,Beverage,S015,Morning,Sample,33,BATCH9923
TX00016301,2025-06-13,INV0001,17,Snack,S018,Evening,Routine,16,BATCH3604
TX00016400,2025-06-14,INV0001,4,Produce,S020,Night,Spoilage,15,BATCH7239
TX00016401,2025-06-14,INV0001,11,Dairy,S017,Morning,Sample,4,BATCH8291
TX00016402,2025-06-14,INV0001,2,Snack,S015,Morning,Routine,2,BATCH1249
TX00016500,2025-06-15,INV0001,19,Beverage,S007,Morning,Sample,5,BATCH9411
TX00016600,2025-06-16,INV0001,0,Dairy,S005,Morning,Spoilage,0,BATCH4645
TX00016700,2025-06-17,INV0001,12,Produce,S015,Morning,Spoilage,7,BATCH3561
TX00016701,2025-06-17,INV0001,7,Beverage,S019,Evening,Sample,0,BATCH8485
TX00016800,2025-06-18,INV0001,1,Frozen,S013,Morning,Spoilage,16,BATCH1922
TX00016801,2025-06-18,INV0001,4,Frozen,S010,Night,Routine,12,BATCH2230
TX00016900,2025-06-19,INV0001,0,Beverage,S014,Evening,Spoilage,0,BATCH3103
TX00016901,2025-06-19,INV0001,0,Produce,S008,Night,Routine,0,BATCH5172
TX00016902,2025-06-19,INV0001,0,Dairy,S002,Night,Routine,0,BATCH2205
TX00017000,2025-06-20,INV0001,11,Frozen,S016,Morning,Sample,11,BATCH1165
TX00017001,2025-06-20,INV0001,11,Dairy,S017,Night,Sample,0,BATCH4839
TX00017100,2025-06-21,INV0001,11,Bakery,S020,Night,Sample,15,BATCH7039
TX00017200,2025-06-22,INV0001,14,Produce,S011,Morning,Spoilage,4,BATCH4226
TX00017201,2025-06-22,INV0001,4,Produce,S012,Morning,Sample,0,BATCH2448
TX00017300,2025-06-23,INV0001,15,Beverage,S018,Night,Routine,3,BATCH5749
TX00017400,2025-06-24,INV0001,13,Snack,S002,Morning,Routine,30,BATCH3789
TX00017401,2025-06-24,INV0001,2,Beverage,S011,Night,Spoilage,28,BATCH8175
TX00017500,2025-06-25,INV0001,9,Produce,S019,Morning,Spoilage,26,BATCH1464
TX00017600,2025-06-26,INV0001,7,Beverage,S002,Night,Spoilage,32,BATCH3775
TX00017601,2025-06-26,INV0001,10,Beverage,S015,Morning,Sample,22,BATCH8972
TX00017700,2025-06-27,INV0001,11,Beverage,S014,Evening,Routine,19,BATCH2289
TX00017701,2025-06-27,INV0001,8,Frozen,S003,Evening,Sample,11,BATCH4216
TX00017702,2025-06-27,INV0001,1,Dairy,S010,Morning,Spoilage,10,BATCH1776
TX00017800,2025-06-28,INV0001,10,Snack,S017,Morning,Spoilage,12,BATCH8124
TX00017801,2025-06-28,INV0001,12,Snack,S016,Morning,Sample,0,BATCH4915
TX00017802,2025-06-28,INV0001,0,Frozen,S019,Night,Routine,0,BATCH1226
TX00017900,2025-06-29,INV0001,14,Frozen,S004,Night,Routine,13,BATCH2695
TX00018000,2025-06-30,INV0001,5,Frozen,S020,Morning,Sample,30,BATCH5820
TX00018100,2025-07-01,INV0001,13,Frozen,S008,Night,Spoilage,28,BATCH2134
TX00018101,2025-07-01,INV0001,13,Snack,S017,Morning,Routine,15,BATCH4343
TX00018102,2025-07-01,INV0001,2,Frozen,S018,Night,Routine,13,BATCH4357
TX00018200,2025-07-02,INV0001,16,Bakery,S008,Night,Sample,33,BATCH3761
TX00018300,2025-07-03,INV0001,13,Frozen,S008,Night,Spoilage,46,BATCH4303
TX00018400,2025-07-04,INV0001,5,Snack,S019,Evening,Routine,69,BATCH5322
TX00018401,2025-07-04,INV0001,19,Produce,S017,Morning,Sample,50,BATCH2874
TX00018500,2025-07-05,INV0001,17,Bakery,S004,Night,Spoilage,58,BATCH7226
TX00018501,2025-07-05,INV0001,3,Frozen,S008,Night,Routine,55,BATCH2961
TX00018600,2025-07-06,INV0001,12,Produce,S009,Night,Sample,48,BATCH7615
TX00018601,2025-07-06,INV0001,14,Snack,S002,Night,Spoilage,34,BATCH7653
TX00018700,2025-07-07,INV0001,16,Bakery,S015,Night,Routine,49,BATCH7305
TX00018701,2025-07-07,INV0001,18,Beverage,S012,Night,Sample,31,BATCH3230
TX00018702,2025-07-07,INV0001,16,Bakery,S002,Evening,Sample,15,BATCH8545
TX00018800,2025-07-08,INV0001,6,Snack,S015,Evening,Spoilage,25,BATCH3925
TX00018900,2025-07-09,INV0001,3,Frozen,S008,Night,Sample,15,BATCH8409
TX00019000,2025-07-10,INV0001,13,Snack,S005,Night,Routine,7,BATCH4932
TX00019100,2025-07-11,INV0001,0,Beverage,S012,Night,Spoilage,0,BATCH1890
TX00019101,2025-07-11,INV0001,0,Snack,S009,Night,Sample,0,BATCH7100
TX00019102,2025-07-11,INV0001,0,Dairy,S020,Morning,Routine,0,BATCH6558
TX00019200,2025-07-12,INV0001,15,Bakery,S006,Night,Routine,5,BATCH7845
TX00019300,2025-07-13,INV0001,13,Frozen,S003,Evening,Spoilage,37,BATCH1071
TX00019301,2025-07-13,INV0001,15,Frozen,S013,Morning,Sample,22,BATCH2015
TX00019400,2025-07-14,INV0001,6,Produce,S018,Evening,Routine,43,BATCH6368
TX00019401,2025-07-14,INV0001,14,Frozen,S013,Night,Sample,29,BATCH8566
TX00019500,2025-07-15,INV0001,11,Dairy,S001,Night,Routine,10,BATCH2956
TX00019501,2025-07-15,INV0001,10,Frozen,S004,Night,Spoilage,0,BATCH5524
TX00019502,2025-07-15,INV0001,0,Dairy,S003,Evening,Sample,0,BATCH4558
TX00019600,2025-07-16,INV0001,18,Dairy,S005,Morning,Routine,5,BATCH1422
TX00019601,2025-07-16,INV0001,2,Produce,S013,Night,Routine,3,BATCH9069
TX00019700,2025-07-17,INV0001,5,Dairy,S020,Evening,Sample,36,BATCH4177
TX00019800,2025-07-18,INV0001,10,Produce,S009,Night,Spoilage,26,BATCH1224
TX00019801,2025-07-18,INV0001,18,Bakery,S009,Morning,Sample,8,BATCH2106
TX00019802,2025-07-18,INV0001,8,Snack,S015,Night,Spoilage,0,BATCH3971
TX00019900,2025-07-19,INV0001,14,Dairy,S009,Morning,Spoilage,11,BATCH9307
TX00020000,2025-07-20,INV0001,10,Dairy,S011,Morning,Sample,32,BATCH2553
TX00020100,2025-07-21,INV0001,4,Frozen,S002,Evening,Sample,51,BATCH9090
TX00020200,2025-07-22,INV0001,16,Beverage,S015,Morning,Spoilage,40,BATCH7543
TX00020201,2025-07-22,INV0001,14,Dairy,S007,Morning,Routine,26,BATCH7940
TX00020300,2025-07-23,INV0001,1,Dairy,S005,Evening,Spoilage,0,BATCH1044
TX00020301,2025-07-23,INV0001,0,Dairy,S013,Night,Spoilage,0,BATCH2909
TX00020400,2025-07-24,INV0001,4,Dairy,S018,Morning,Sample,17,BATCH7781
TX00020500,2025-07-25,INV0001,7,Beverage,S019,Evening,Spoilage,14,BATCH6308
TX00020501,2025-07-25,INV0001,14,Snack,S002,Night,Spoilage,0,BATCH1129
TX00020600,2025-07-26,INV0001,0,Dairy,S015,Evening,Sample,0,BATCH8392
TX00020601,2025-07-26,INV0001,0,Beverage,S001,Night,Routine,0,BATCH7761
TX00020602,2025-07-26,INV0001,0,Dairy,S010,Night,Spoilage,0,BATCH5042
TX00020700,2025-07-27,INV0001,6,Beverage,S010,Evening,Routine,12,BATCH2015
TX00020701,2025-07-27,INV0001,9,Frozen,S010,Night,Routine,3,BATCH2269
TX00020800,2025-07-28,INV0001,2,Beverage,S008,Morning,Spoilage,10,BATCH9713
TX00020801,2025-07-28,INV0001,2,Beverage,S007,Evening,Routine,8,BATCH2409
TX00020900,2025-07-29,INV0001,14,Frozen,S005,Evening,Spoilage,10,BATCH5769
TX00020901,2025-07-29,INV0001,10,Frozen,S006,Morning,Spoilage,0,BATCH5535
TX00021000,2025-07-30,INV0001,11,Produce,S005,Morning,Sample,0,BATCH6581
TX00021001,2025-07-30,INV0001,0,Frozen,S006,Morning,Routine,0,BATCH8766
TX00021002,2025-07-30,INV0001,0,Snack,S007,Evening,Sample,0,BATCH6675
TX00021100,2025-07-31,INV0001,8,Produce,S014,Night,Sample,2,BATCH1864
TX00021101,2025-07-31,INV0001,2,Bakery,S019,Evening,Spoilage,0,BATCH3237
TX00021102,2025-07-31,INV0001,0,Snack,S020,Night,Routine,0,BATCH1325
TX00021200,2025-08-01,INV0001,0,Bakery,S015,Morning,Routine,0,BATCH8493
TX00021201,2025-08-01,INV0001,0,Snack,S016,Night,Routine,0,BATCH6594
TX00021300,2025-08-02,INV0001,13,Produce,S013,Morning,Routine,26,BATCH2499
TX00021301,2025-08-02,INV0001,15,Snack,S013,Evening,Sample,11,BATCH5039
TX00021400,2025-08-03,INV0001,0,Produce,S010,Night,Sample,0,BATCH3657
TX00021401,2025-08-03,INV0001,0,Produce,S006,Evening,Spoilage,0,BATCH9105
TX00021402,2025-08-03,INV0001,0,Produce,S008,Night,Spoilage,0,BATCH2966
TX00021500,2025-08-04,INV0001,0,Produce,S017,Night,Spoilage,0,BATCH8382
TX00021501,2025-08-04,INV0001,0,Dairy,S011,Night,Routine,0,BATCH5633
TX00021600,2025-08-05,INV0001,0,Frozen,S019,Evening,Spoilage,0,BATCH1506
TX00021700,2025-08-06,INV0001,17,Dairy,S017,Morning,Spoilage,23,BATCH2464
TX00021701,2025-08-06,INV0001,7,Snack,S018,Evening,Sample,16,BATCH9864
TX00021702,2025-08-06,INV0001,1,Beverage,S002,Morning,Sample,15,BATCH9693
TX00021800,2025-08-07,INV0001,4,Dairy,S020,Night,Sample,29,BATCH6402
TX00021801,2025-08-07,INV0001,14,Bakery,S018,Morning,Sample,15,BATCH9750
TX00021802,2025-08-07,INV0001,4,Snack,S017,Night,Spoilage,11,BATCH9111
TX00021900,2025-08-08,INV0001,4,Dairy,S007,Morning,Routine,41,BATCH1441
TX00021901,2025-08-08,INV0001,13,Frozen,S006,Evening,Sample,28,BATCH8933
TX00022000,2025-08-09,INV0001,1,Produce,S015,Evening,Sample,48,BATCH4956
TX00022001,2025-08-09,INV0001,12,Frozen,S018,Night,Sample,36,BATCH1421
TX00022002,2025-08-09,INV0001,5,Dairy,S001,Night,Sample,31,BATCH5675
TX00022100,2025-08-10,INV0001,6,Dairy,S016,Night,Spoilage,40,BATCH6798
TX00022101,2025-08-10,INV0001,19,Bakery,S009,Evening,Routine,21,BATCH7559
TX00022102,2025-08-10,INV0001,5,Snack,S010,Morning,Sample,16,BATCH2353
TX00022200,2025-08-11,INV0001,6,Snack,S019,Night,Sample,31,BATCH9531
TX00022201,2025-08-11,INV0001,15,Beverage,S019,Morning,Sample,16,BATCH1556
TX00022202,2025-08-11,INV0001,8,Snack,S003,Morning,Spoilage,8,BATCH8500
TX00022300,2025-08-12,INV0001,0,Frozen,S015,Morning,Sample,0,BATCH6649
TX00022400,2025-08-13,INV0001,0,Produce,S008,Evening,Sample,0,BATCH3653
TX00022401,2025-08-13,INV0001,0,Snack,S005,Morning,Spoilage,0,BATCH9558
TX00022500,2025-08-14,INV0001,0,Snack,S014,Evening,Spoilage,0,BATCH5658
TX00022501,2025-08-14,INV0001,0,Frozen,S019,Evening,Sample,0,BATCH6979
TX00022502,2025-08-14,INV0001,0,Produce,S020,Morning,Spoilage,0,BATCH6296
TX00022600,2025-08-15,INV0001,13,Frozen,S008,Night,Sample,6,BATCH3261
TX00022601,2025-08-15,INV0001,6,Snack,S009,Morning,Spoilage,0,BATCH5758
TX00022602,2025-08-15,INV0001,0,Produce,S011,Night,Spoilage,0,BATCH6708
TX00022700,2025-08-16,INV0001,18,Beverage,S006,Night,Routine,4,BATCH5340
TX00022701,2025-08-16,INV0001,4,Bakery,S008,Morning,Routine,0,BATCH7772
TX00022702,2025-08-16,INV0001,0,Beverage,S009,Evening,Routine,0,BATCH9488
TX00022800,2025-08-17,INV0001,0,Produce,S001,Morning,Routine,0,BATCH5603
TX00022900,2025-08-18,INV0001,2,Beverage,S008,Night,Spoilage,25,BATCH9536
TX00023000,2025-08-19,INV0001,9,Beverage,S008,Morning,Routine,48,BATCH7297
TX00023100,2025-08-20,INV0001,18,Dairy,S013,Evening,Routine,30,BATCH6214
TX00023101,2025-08-20,INV0001,9,Produce,S016,Night,Spoilage,21,BATCH5616
TX00023102,2025-08-20,INV0001,11,Produce,S005,Morning,Spoilage,10,BATCH5471
TX00023200,2025-08-21,INV0001,7,Snack,S014,Evening,Sample,5,BATCH3244
TX00023201,2025-08-21,INV0001,5,Beverage,S012,Night,Routine,0,BATCH5588
TX00023300,2025-08-22,INV0001,0,Dairy,S011,Evening,Routine,0,BATCH6074
TX00023301,2025-08-22,INV0001,0,Frozen,S015,Evening,Routine,0,BATCH3371
TX00023400,2025-08-23,INV0001,2,Frozen,S019,Morning,Routine,0,BATCH2167
TX00023401,2025-08-23,INV0001,0,Frozen,S008,Night,Spoilage,0,BATCH7738
TX00023500,2025-08-24,INV0001,18,Frozen,S017,Evening,Sample,10,BATCH8037
TX00023501,2025-08-24,INV0001,2,Beverage,S003,Night,Spoilage,8,BATCH6308
TX00023600,2025-08-25,INV0001,0,Frozen,S013,Night,Sample,0,BATCH2754
TX00023601,2025-08-25,INV0001,0,Frozen,S007,Night,Routine,0,BATCH5938
TX00023602,2025-08-25,INV0001,0,Snack,S001,Evening,Sample,0,BATCH6603
TX00023700,2025-08-26,INV0001,3,Beverage,S014,Night,Routine,22,BATCH2340
TX00023701,2025-08-26,INV0001,17,Beverage,S020,Night,Spoilage,5,BATCH5813
TX00023702,2025-08-26,INV0001,5,Frozen,S015,Evening,Sample,0,BATCH8943
TX00023800,2025-08-27,INV0001,0,Frozen,S008,Night,Spoilage,0,BATCH5435
TX00023801,2025-08-27,INV0001,0,Snack,S016,Evening,Spoilage,0,BATCH4199
TX00023802,2025-08-27,INV0001,0,Produce,S017,Evening,Sample,0,BATCH5225
TX00023900,2025-08-28,INV0001,0,Snack,S008,Morning,Routine,0,BATCH2449
TX00023901,2025-08-28,INV0001,0,Bakery,S011,Evening,Spoilage,0,BATCH8445
TX00023902,2025-08-28,INV0001,0,Snack,S006,Night,Spoilage,0,BATCH8104
TX00024000,2025-08-29,INV0001,1,Beverage,S010,Morning,Sample,23,BATCH8867
TX00024001,2025-08-29,INV0001,6,Frozen,S016,Evening,Sample,17,BATCH7001
TX00024002,2025-08-29,INV0001,10,Bakery,S013,Evening,Spoilage,7,BATCH4020
TX00024100,2025-08-30,INV0001,2,Dairy,S004,Night,Sample,42,BATCH7391
TX00024101,2025-08-30,INV0001,18,Dairy,S007,Evening,Spoilage,24,BATCH1192
TX00024200,2025-08-31,INV0001,16,Frozen,S020,Night,Spoilage,0,BATCH1240
TX00024201,2025-08-31,INV0001,0,Produce,S003,Evening,Spoilage,0,BATCH4605
TX00024202,2025-08-31,INV0001,0,Beverage,S019,Morning,Spoilage,0,BATCH3657
TX00024300,2025-09-01,INV0001,0,Snack,S001,Morning,Routine,0,BATCH3757
TX00024301,2025-09-01,INV0001,0,Bakery,S019,Morning,Sample,0,BATCH9683
TX00024302,2025-09-01,INV0001,0,Dairy,S016,Morning,Spoilage,0,BATCH6823
TX00024400,2025-09-02,INV0001,12,Dairy,S014,Morning,Spoilage,21,BATCH9518
TX00024401,2025-09-02,INV0001,19,Dairy,S010,Evening,Routine,2,BATCH2104
TX00024402,2025-09-02,INV0001,2,Beverage,S006,Evening,Routine,0,BATCH9320
TX00024500,2025-09-03,INV0001,13,Beverage,S001,Night,Routine,23,BATCH9758
TX00024600,2025-09-04,INV0001,3,Produce,S002,Morning,Routine,41,BATCH3728
TX00024601,2025-09-04,INV0001,7,Produce,S018,Night,Sample,34,BATCH1616
TX00024700,2025-09-05,INV0001,2,Frozen,S004,Morning,Spoilage,18,BATCH8099
TX00024701,2025-09-05,INV0001,17,Bakery,S010,Night,Sample,1,BATCH5078
TX00024702,2025-09-05,INV0001,1,Produce,S012,Morning,Sample,0,BATCH1666
TX00024800,2025-09-06,INV0001,7,Snack,S015,Morning,Sample,6,BATCH7587
TX00024801,2025-09-06,INV0001,1,Produce,S010,Morning,Routine,5,BATCH3223
TX00024900,2025-09-07,INV0001,2,Bakery,S009,Morning,Routine,39,BATCH5212
TX00025000,2025-09-08,INV0001,10,Beverage,S005,Morning,Spoilage,63,BATCH2552
TX00025001,2025-09-08,INV0001,9,Frozen,S017,Morning,Sample,54,BATCH8505
TX00025100,2025-09-09,INV0001,18,Snack,S003,Evening,Routine,22,BATCH1786
TX00025200,2025-09-10,INV0001,3,Beverage,S004,Morning,Spoilage,23,BATCH3349
TX00025300,2025-09-11,INV0001,7,Beverage,S006,Night,Routine,45,BATCH3713
TX00025400,2025-09-12,INV0001,12,Frozen,S017,Evening,Routine,48,BATCH4661
TX00025401,2025-09-12,INV0001,2,Beverage,S016,Evening,Spoilage,46,BATCH2480
TX00025500,2025-09-13,INV0001,12,Snack,S014,Evening,Routine,34,BATCH6311
TX00025501,2025-09-13,INV0001,4,Frozen,S018,Night,Spoilage,30,BATCH4122
TX00025600,2025-09-14,INV0001,6,Bakery,S008,Morning,Routine,50,BATCH5517
TX00025700,2025-09-15,INV0001,10,Dairy,S017,Morning,Sample,27,BATCH1882
TX00025800,2025-09-16,INV0001,12,Bakery,S002,Evening,Sample,6,BATCH1739
TX00025801,2025-09-16,INV0001,6,Snack,S020,Morning,Spoilage,0,BATCH5555
TX00025802,2025-09-16,INV0001,0,Frozen,S018,Morning,Spoilage,0,BATCH4732
TX00025900,2025-09-17,INV0001,12,Dairy,S006,Morning,Sample,16,BATCH9433
TX00025901,2025-09-17,INV0001,6,Produce,S010,Morning,Spoilage,10,BATCH4924
TX00026000,2025-09-18,INV0001,10,Frozen,S020,Evening,Spoilage,27,BATCH9216
TX00026001,2025-09-18,INV0001,11,Dairy,S020,Evening,Sample,16,BATCH6918
TX00026100,2025-09-19,INV0001,3,Produce,S018,Morning,Spoilage,14,BATCH5497
TX00026101,2025-09-19,INV0001,14,Frozen,S008,Morning,Spoilage,0,BATCH1308
TX00026200,2025-09-20,INV0001,0,Bakery,S012,Evening,Routine,0,BATCH2927
TX00026201,2025-09-20,INV0001,0,Bakery,S016,Morning,Spoilage,0,BATCH6533
TX00026300,2025-09-21,INV0001,0,Frozen,S009,Night,Routine,0,BATCH6636
TX00026301,2025-09-21,INV0001,0,Dairy,S020,Morning,Routine,0,BATCH6812
TX00026400,2025-09-22,INV0001,12,Dairy,S005,Night,Routine,20,BATCH6972
TX00026401,2025-09-22,INV0001,16,Snack,S013,Morning,Sample,4,BATCH3508
TX00026402,2025-09-22,INV0001,4,Frozen,S004,Night,Routine,0,BATCH9075
TX00026500,2025-09-23,INV0001,3,Snack,S002,Evening,Spoilage,21,BATCH2868
TX00026501,2025-09-23,INV0001,7,Dairy,S013,Evening,Spoilage,14,BATCH8242
TX00026600,2025-09-24,INV0001,19,Frozen,S019,Evening,Spoilage,29,BATCH4985
TX00026700,2025-09-25,INV0001,18,Produce,S003,Evening,Sample,19,BATCH9417
TX00026800,2025-09-26,INV0001,10,Bakery,S007,Evening,Routine,33,BATCH3415
TX00026801,2025-09-26,INV0001,3,Frozen,S010,Evening,Sample,30,BATCH8257
TX00026900,2025-09-27,INV0001,2,Bakery,S016,Morning,Sample,61,BATCH6580
TX00026901,2025-09-27,INV0001,15,Produce,S004,Evening,Spoilage,46,BATCH4491
TX00026902,2025-09-27,INV0001,3,Frozen,S017,Evening,Spoilage,43,BATCH9945
TX00027000,2025-09-28,INV0001,13,Dairy,S014,Evening,Sample,61,BATCH1364
TX00027001,2025-09-28,INV0001,12,Bakery,S012,Morning,Sample,49,BATCH9737
TX00027100,2025-09-29,INV0001,10,Frozen,S019,Morning,Routine,33,BATCH7747
TX00027101,2025-09-29,INV0001,17,Frozen,S017,Morning,Routine,16,BATCH4129
TX00027200,2025-09-30,INV0001,13,Frozen,S001,Evening,Routine,25,BATCH4626
TX00027300,2025-10-01,INV0001,5,Snack,S018,Night,Spoilage,45,BATCH6724
TX00027301,2025-10-01,INV0001,19,Bakery,S001,Morning,Sample,26,BATCH4497
TX00027400,2025-10-02,INV0001,2,Produce,S019,Night,Spoilage,23,BATCH9894
TX00027500,2025-10-03,INV0001,7,Bakery,S007,Morning,Spoilage,32,BATCH4992
TX00027501,2025-10-03,INV0001,5,Frozen,S012,Morning,Routine,27,BATCH3243
TX00027600,2025-10-04,INV0001,15,Beverage,S009,Night,Routine,28,BATCH1418
TX00027700,2025-10-05,INV0001,18,Produce,S007,Morning,Routine,16,BATCH2502
TX00027701,2025-10-05,INV0001,2,Beverage,S018,Evening,Sample,14,BATCH7654
TX00027800,2025-10-06,INV0001,0,Beverage,S015,Morning,Routine,0,BATCH6816
TX00027900,2025-10-07,INV0001,17,Beverage,S007,Evening,Routine,1,BATCH2502
TX00027901,2025-10-07,INV0001,1,Beverage,S007,Night,Spoilage,0,BATCH1709
TX00028000,2025-10-08,INV0001,10,Produce,S003,Morning,Routine,12,BATCH9879
TX00028001,2025-10-08,INV0001,12,Snack,S002,Evening,Sample,0,BATCH7743
TX00028002,2025-10-08,INV0001,0,Beverage,S006,Night,Routine,0,BATCH4557
TX00028100,2025-10-09,INV0001,0,Dairy,S013,Evening,Sample,0,BATCH3581
TX00028200,2025-10-10,INV0001,3,Snack,S011,Evening,Sample,19,BATCH3164
TX00028201,2025-10-10,INV0001,10,Dairy,S020,Evening,Sample,9,BATCH3590
TX00028202,2025-10-10,INV0001,9,Snack,S007,Morning,Spoilage,0,BATCH2093
TX00028300,2025-10-11,INV0001,9,Beverage,S017,Morning,Routine,0,BATCH9240
TX00028400,2025-10-12,INV0001,1,Frozen,S006,Night,Spoilage,24,BATCH2932
TX00028401,2025-10-12,INV0001,9,Produce,S005,Night,Routine,15,BATCH3790
TX00028500,2025-10-13,INV0001,10,Snack,S006,Morning,Sample,38,BATCH7881
TX00028501,2025-10-13,INV0001,15,Dairy,S016,Night,Sample,23,BATCH2928
TX00028502,2025-10-13,INV0001,19,Beverage,S003,Morning,Sample,4,BATCH7240
TX00028600,2025-10-14,INV0001,3,Produce,S007,Morning,Routine,16,BATCH8210
TX00028700,2025-10-15,INV0001,15,Frozen,S016,Morning,Sample,20,BATCH1969
TX00028800,2025-10-16,INV0001,4,Snack,S003,Night,Sample,0,BATCH1524
TX00028900,2025-10-17,INV0001,0,Dairy,S014,Night,Spoilage,0,BATCH1604
TX00028901,2025-10-17,INV0001,0,Bakery,S015,Evening,Spoilage,0,BATCH5597
TX00028902,2025-10-17,INV0001,0,Beverage,S020,Morning,Spoilage,0,BATCH9740
TX00029000,2025-10-18,INV0001,0,Beverage,S008,Night,Routine,0,BATCH7697
TX00029100,2025-10-19,INV0001,0,Frozen,S006,Morning,Spoilage,0,BATCH4670
TX00029200,2025-10-20,INV0001,0,Frozen,S011,Evening,Routine,0,BATCH9089
TX00029201,2025-10-20,INV0001,0,Bakery,S010,Night,Sample,0,BATCH3000
TX00029202,2025-10-20,INV0001,0,Frozen,S015,Night,Routine,0,BATCH5065
TX00029300,2025-10-21,INV0001,0,Produce,S018,Evening,Sample,0,BATCH9488
TX00029400,2025-10-22,INV0001,7,Beverage,S020,Evening,Routine,17,BATCH9867
TX00029401,2025-10-22,INV0001,13,Bakery,S003,Evening,Spoilage,4,BATCH3083
TX00029402,2025-10-22,INV0001,4,Dairy,S019,Morning,Routine,0,BATCH5402
TX00029500,2025-10-23,INV0001,2,Snack,S017,Night,Sample,0,BATCH6192
TX00029501,2025-10-23,INV0001,0,Bakery,S005,Evening,Spoilage,0,BATCH8226
TX00029502,2025-10-23,INV0001,0,Produce,S007,Evening,Sample,0,BATCH2537
TX00029600,2025-10-24,INV0001,5,Snack,S010,Morning,Routine,6,BATCH5067
TX00029700,2025-10-25,INV0001,18,Bakery,S017,Night,Sample,8,BATCH5157
TX00029701,2025-10-25,INV0001,8,Frozen,S013,Evening,Spoilage,0,BATCH7713
TX00029800,2025-10-26,INV0001,8,Beverage,S002,Morning,Spoilage,30,BATCH5652
TX00029900,2025-10-27,INV0001,3,Frozen,S004,Morning,Sample,21,BATCH2164
TX00029901,2025-10-27,INV0001,7,Beverage,S003,Night,Sample,14,BATCH2468
TX00030000,2025-10-28,INV0001,3,Dairy,S006,Night,Spoilage,16,BATCH3032
TX00030100,2025-10-29,INV0001,18,Produce,S008,Evening,Routine,18,BATCH3926
TX00030101,2025-10-29,INV0001,9,Produce,S020,Morning,Sample,9,BATCH5868
TX00030102,2025-10-29,INV0001,9,Produce,S008,Evening,Sample,0,BATCH1701
TX00030200,2025-10-30,INV0001,5,Beverage,S005,Morning,Spoilage,0,BATCH4022
TX00030300,2025-10-31,INV0001,1,Bakery,S016,Morning,Routine,0,BATCH2392
TX00030400,2025-11-01,INV0001,0,Frozen,S006,Evening,Sample,0,BATCH4981
TX00030401,2025-11-01,INV0001,0,Dairy,S013,Morning,Routine,0,BATCH2524
TX00030500,2025-11-02,INV0001,0,Dairy,S007,Morning,Routine,0,BATCH7794
TX00030501,2025-11-02,INV0001,0,Snack,S001,Night,Sample,0,BATCH3076
TX00030502,2025-11-02,INV0001,0,Beverage,S013,Morning,Spoilage,0,BATCH2316
TX00030600,2025-11-03,INV0001,2,Frozen,S019,Evening,Routine,20,BATCH5601
TX00030601,2025-11-03,INV0001,14,Bakery,S016,Morning,Routine,6,BATCH8669
TX00030602,2025-11-03,INV0001,6,Bakery,S006,Night,Routine,0,BATCH2428
TX00030700,2025-11-04,INV0001,3,Beverage,S002,Evening,Spoilage,0,BATCH3262
TX00030701,2025-11-04,INV0001,0,Bakery,S011,Morning,Sample,0,BATCH6057
TX00030702,2025-11-04,INV0001,0,Frozen,S014,Morning,Sample,0,BATCH7363
TX00030800,2025-11-05,INV0001,2,Bakery,S006,Morning,Routine,13,BATCH6442
TX00030801,2025-11-05,INV0001,1,Bakery,S019,Morning,Routine,12,BATCH8727
TX00030900,2025-11-06,INV0001,15,Frozen,S003,Morning,Sample,18,BATCH4543
TX00031000,2025-11-07,INV0001,14,Frozen,S016,Night,Routine,40,BATCH6095
TX00031001,2025-11-07,INV0001,18,Dairy,S013,Night,Spoilage,22,BATCH2550
