invoice_id,vendor_id,inventory_id,purchase_date,quantity,unit_cost,total_cost,payment_status,account_code,delivery_date
INVX00014300,V009,INV0001,2025-05-24,9,7.87,70.83,Pending,AC7579,2025-05-24
INVX00014301,V009,INV0001,2025-05-24,0,15.42,0.0,Pending,AC3800,2025-05-24
INVX00014400,V009,INV0001,2025-05-25,13,5.05,65.65,Pending,AC3292,2025-05-27
INVX00014500,V009,INV0001,2025-05-26,0,10.17,0.0,Pending,AC2567,2025-05-29
INVX00014600,V009,INV0001,2025-05-27,1,19.37,19.37,Paid,AC3240,2025-05-31
INVX00014700,V009,INV0001,2025-05-28,14,12.87,180.18,Paid,AC8951,2025-05-30
INVX00014701,V009,INV0001,2025-05-28,3,1.23,3.69,Pending,AC8291,2025-05-28
INVX00014702,V009,INV0001,2025-05-28,1,1.38,1.38,Paid,AC1139,2025-05-28
INVX00014800,V009,INV0001,2025-05-29,2,4.9,9.8,Paid,AC9643,2025-05-29
INVX00014801,V009,INV0001,2025-05-29,13,15.91,206.83,Paid,AC7358,2025-05-31
INVX00014802,V009,INV0001,2025-05-29,5,12.42,62.1,Pending,AC8196,2025-05-30
INVX00014900,V009,INV0001,2025-05-30,11,12.5,137.5,Pending,AC9399,2025-05-31
INVX00014901,V009,INV0001,2025-05-30,12,11.44,137.28,Pending,AC5117,2025-05-31
INVX00014902,V009,INV0001,2025-05-30,11,12.31,135.41,Paid,AC2518,2025-06-02
INVX00015000,V009,INV0001,2025-05-31,1,18.99,18.99,Pending,AC7409,2025-06-04
INVX00015100,V009,INV0001,2025-06-01,6,2.94,17.64,Pending,AC2818,2025-06-02
INVX00015101,V009,INV0001,2025-06-01,3,17.91,53.73,Paid,AC8294,2025-06-01
INVX00015200,V009,INV0001,2025-06-02,11,5.7,62.7,Pending,AC9252,2025-06-03
INVX00015300,V009,INV0001,2025-06-03,8,2.3,18.4,Pending,AC7864,2025-06-03
INVX00015301,V009,INV0001,2025-06-03,13,12.1,157.3,Paid,AC1294,2025-06-03
INVX00015400,V009,INV0001,2025-06-04,12,16.84,202.08,Pending,AC6738,2025-06-08
INVX00015401,V009,INV0001,2025-06-04,12,8.97,107.64,Paid,AC8829,2025-06-06
INVX00015402,V009,INV0001,2025-06-04,10,1.42,14.2,Pending,AC9326,2025-06-08
INVX00015500,V009,INV0001,2025-06-05,2,17.75,35.5,Paid,AC1802,2025-06-08
INVX00015600,V009,INV0001,2025-06-06,13,7.72,100.36,Pending,AC4927,2025-06-06
INVX00015700,V009,INV0001,2025-06-07,7,5.4,37.8,Paid,AC7972,2025-06-07
INVX00015701,V009,INV0001,2025-06-07,6,11.51,69.06,Paid,AC8206,2025-06-07
INVX00015800,V009,INV0001,2025-06-08,4,5.36,21.44,Paid,AC6164,2025-06-08
INVX00015801,V009,INV0001,2025-06-08,7,1.04,7.28,Pending,AC9676,2025-06-11
INVX00015900,V009,INV0001,2025-06-09,7,5.63,39.41,Paid,AC1146,2025-06-12
INVX00015901,V009,INV0001,2025-06-09,8,12.71,101.68,Paid,AC9328,2025-06-09
INVX00015902,V009,INV0001,2025-06-09,14,17.56,245.84,Paid,AC7318,2025-06-10
INVX00016000,V009,INV0001,2025-06-10,13,14.24,185.12,Paid,AC5927,2025-06-14
INVX00016100,V009,INV0001,2025-06-11,5,15.75,78.75,Pending,AC7314,2025-06-11
INVX00016101,V009,INV0001,2025-06-11,11,10.01,110.11,Paid,AC4700,2025-06-13
INVX00016102,V009,INV0001,2025-06-11,10,5.81,58.1,Paid,AC4893,2025-06-14
INVX00016200,V009,INV0001,2025-06-12,14,10.7,149.8,Paid,AC6057,2025-06-12
INVX00016201,V009,INV0001,2025-06-12,13,10.2,132.6,Paid,AC4764,2025-06-12
INVX00016202,V009,INV0001,2025-06-12,8,1.29,10.32,Pending,AC3607,2025-06-13
INVX00016300,V009,INV0001,2025-06-13,11,1.81,19.91,Paid,AC1002,2025-06-15
INVX00016400,V009,INV0001,2025-06-14,14,16.26,227.64,Pending,AC4792,2025-06-16
INVX00016500,V009,INV0001,2025-06-15,10,18.26,182.6,Paid,AC1990,2025-06-17
INVX00016600,V009,INV0001,2025-06-16,13,14.61,189.93,Pending,AC3575,2025-06-18
INVX00016601,V009,INV0001,2025-06-16,9,5.59,50.31,Paid,AC2629,2025-06-19
INVX00016700,V009,INV0001,2025-06-17,14,14.15,198.1,Paid,AC5290,2025-06-19
INVX00016800,V009,INV0001,2025-06-18,7,4.57,31.99,Pending,AC4940,2025-06-21
INVX00016801,V009,INV0001,2025-06-18,8,3.86,30.88,Pending,AC9960,2025-06-22
INVX00016802,V009,INV0001,2025-06-18,0,1.64,0.0,Paid,AC9799,2025-06-20
INVX00016900,V009,INV0001,2025-06-19,4,18.16,72.64,Paid,AC7623,2025-06-23
INVX00016901,V009,INV0001,2025-06-19,10,1.11,11.1,Paid,AC7396,2025-06-23
INVX00016902,V009,INV0001,2025-06-19,1,19.26,19.26,Paid,AC3964,2025-06-21
INVX00017000,V009,INV0001,2025-06-20,3,18.83,56.49,Paid,AC1067,2025-06-24
INVX00017001,V009,INV0001,2025-06-20,13,15.38,199.94,Paid,AC4521,2025-06-21
INVX00017100,V009,INV0001,2025-06-21,2,7.5,15.0,Paid,AC4262,2025-06-23
INVX00017101,V009,INV0001,2025-06-21,5,19.92,99.6,Pending,AC6232,2025-06-22
INVX00017200,V009,INV0001,2025-06-22,6,6.23,37.38,Paid,AC7982,2025-06-25
INVX00017300,V009,INV0001,2025-06-23,1,12.58,12.58,Paid,AC1206,2025-06-26
INVX00017301,V009,INV0001,2025-06-23,8,16.25,130.0,Pending,AC3690,2025-06-26
INVX00017400,V009,INV0001,2025-06-24,14,18.4,257.6,Pending,AC7582,2025-06-26
INVX00017401,V009,INV0001,2025-06-24,7,10.53,73.71,Paid,AC2262,2025-06-26
INVX00017500,V009,INV0001,2025-06-25,7,12.76,89.32,Paid,AC4805,2025-06-28
INVX00017501,V009,INV0001,2025-06-25,12,2.27,27.24,Paid,AC4856,2025-06-26
INVX00017502,V009,INV0001,2025-06-25,14,6.81,95.34,Pending,AC2546,2025-06-26
INVX00017600,V009,INV0001,2025-06-26,8,4.94,39.52,Pending,AC1861,2025-06-29
INVX00017601,V009,INV0001,2025-06-26,10,5.87,58.7,Paid,AC8587,2025-06-30
INVX00017602,V009,INV0001,2025-06-26,13,2.19,28.47,Paid,AC6457,2025-06-27
INVX00017700,V009,INV0001,2025-06-27,9,11.91,107.19,Paid,AC6067,2025-06-27
INVX00017800,V009,INV0001,2025-06-28,7,14.27,99.89,Paid,AC3535,2025-07-02
INVX00017801,V009,INV0001,2025-06-28,13,19.08,248.04,Paid,AC6509,2025-06-30
INVX00017900,V009,INV0001,2025-06-29,6,17.24,103.44,Paid,AC6570,2025-07-02
INVX00017901,V009,INV0001,2025-06-29,3,4.47,13.41,Pending,AC1719,2025-07-03
INVX00017902,V009,INV0001,2025-06-29,6,19.43,116.58,Pending,AC5482,2025-07-01
INVX00018000,V009,INV0001,2025-06-30,6,15.28,91.68,Paid,AC3985,2025-07-01
INVX00018001,V009,INV0001,2025-06-30,1,12.92,12.92,Paid,AC1336,2025-07-03
INVX00018002,V009,INV0001,2025-06-30,1,11.53,11.53,Paid,AC4129,2025-07-01
INVX00018100,V009,INV0001,2025-07-01,2,8.56,17.12,Pending,AC3828,2025-07-03
INVX00018200,V009,INV0001,2025-07-02,5,1.95,9.75,Pending,AC8069,2025-07-02
INVX00018201,V009,INV0001,2025-07-02,9,9.33,83.97,Pending,AC4072,2025-07-05
INVX00018202,V009,INV0001,2025-07-02,3,15.32,45.96,Pending,AC4871,2025-07-05
INVX00018300,V009,INV0001,2025-07-03,3,15.26,45.78,Paid,AC7416,2025-07-03
INVX00018301,V009,INV0001,2025-07-03,10,13.87,138.7,Paid,AC9615,2025-07-04
INVX00018400,V009,INV0001,2025-07-04,1,13.41,13.41,Pending,AC2051,2025-07-05
INVX00018401,V009,INV0001,2025-07-04,6,19.0,114.0,Paid,AC8411,2025-07-07
INVX00018402,V009,INV0001,2025-07-04,6,6.27,37.62,Paid,AC3105,2025-07-08
INVX00018500,V009,INV0001,2025-07-05,12,4.53,54.36,Pending,AC7513,2025-07-08
INVX00018600,V009,INV0001,2025-07-06,10,13.3,133.0,Pending,AC9002,2025-07-10
INVX00018700,V009,INV0001,2025-07-07,4,16.79,67.16,Pending,AC7589,2025-07-11
INVX00018800,V009,INV0001,2025-07-08,9,4.12,37.08,Paid,AC3672,2025-07-10
INVX00018801,V009,INV0001,2025-07-08,12,14.93,179.16,Pending,AC1090,2025-07-09
INVX00018900,V009,INV0001,2025-07-09,4,1.21,4.84,Paid,AC5298,2025-07-13
INVX00019000,V009,INV0001,2025-07-10,11,12.3,135.3,Paid,AC9551,2025-07-13
INVX00019100,V009,INV0001,2025-07-11,1,5.8,5.8,Paid,AC7837,2025-07-12
INVX00019200,V009,INV0001,2025-07-12,1,11.59,11.59,Paid,AC9848,2025-07-12
INVX00019300,V009,INV0001,2025-07-13,5,18.74,93.7,Paid,AC1406,2025-07-13
INVX00019301,V009,INV0001,2025-07-13,2,1.62,3.24,Paid,AC1985,2025-07-16
INVX00019400,V009,INV0001,2025-07-14,11,1.84,20.24,Paid,AC8504,2025-07-16
INVX00019401,V009,INV0001,2025-07-14,3,5.4,16.2,Paid,AC9095,2025-07-15
INVX00019402,V009,INV0001,2025-07-14,12,16.48,197.76,Paid,AC7524,2025-07-14
INVX00019500,V009,INV0001,2025-07-15,8,1.95,15.6,Pending,AC3418,2025-07-16
INVX00019501,V009,INV0001,2025-07-15,13,12.97,168.61,Paid,AC3845,2025-07-16
INVX00019600,V009,INV0001,2025-07-16,7,10.51,73.57,Pending,AC4217,2025-07-17
INVX00019700,V009,INV0001,2025-07-17,1,14.24,14.24,Paid,AC1808,2025-07-19
INVX00019701,V009,INV0001,2025-07-17,5,17.29,86.45,Pending,AC8701,2025-07-17
INVX00019702,V009,INV0001,2025-07-17,4,8.26,33.04,Paid,AC9970,2025-07-21
INVX00019800,V009,INV0001,2025-07-18,8,8.94,71.52,Paid,AC2609,2025-07-19
INVX00019900,V009,INV0001,2025-07-19,10,5.44,54.4,Paid,AC2620,2025-07-23
INVX00019901,V009,INV0001,2025-07-19,6,19.52,117.12,Paid,AC4792,2025-07-20
INVX00020000,V009,INV0001,2025-07-20,11,12.08,132.88,Pending,AC5586,2025-07-21
INVX00020100,V009,INV0001,2025-07-21,8,18.18,145.44,Paid,AC5670,2025-07-24
INVX00020101,V009,INV0001,2025-07-21,12,8.8,105.6,Paid,AC1016,2025-07-25
INVX00020102,V009,INV0001,2025-07-21,1,5.3,5.3,Paid,AC9711,2025-07-25
INVX00020200,V009,INV0001,2025-07-22,4,14.18,56.72,Pending,AC8954,2025-07-26
INVX00020201,V009,INV0001,2025-07-22,10,4.96,49.6,Paid,AC8478,2025-07-25
INVX00020202,V009,INV0001,2025-07-22,13,3.84,49.92,Pending,AC5926,2025-07-25
INVX00020300,V009,INV0001,2025-07-23,4,18.02,72.08,Pending,AC8910,2025-07-25
INVX00020301,V009,INV0001,2025-07-23,3,13.31,39.93,Pending,AC7382,2025-07-23
INVX00020400,V009,INV0001,2025-07-24,6,13.75,82.5,Paid,AC6929,2025-07-24
INVX00020500,V009,INV0001,2025-07-25,1,1.45,1.45,Paid,AC4178,2025-07-25
INVX00020600,V009,INV0001,2025-07-26,11,19.31,212.41,Paid,AC1011,2025-07-28
INVX00020601,V009,INV0001,2025-07-26,10,17.9,179.0,Pending,AC4009,2025-07-26
INVX00020700,V009,INV0001,2025-07-27,6,3.32,19.92,Pending,AC6672,2025-07-28
INVX00020800,V009,INV0001,2025-07-28,14,8.56,119.84,Paid,AC3172,2025-08-01
INVX00020900,V009,INV0001,2025-07-29,13,13.91,180.83,Pending,AC9386,2025-08-02
INVX00021000,V009,INV0001,2025-07-30,6,18.45,110.7,Pending,AC8940,2025-08-03
INVX00021100,V009,INV0001,2025-07-31,6,13.66,81.96,Paid,AC5603,2025-08-02
INVX00021101,V009,INV0001,2025-07-31,9,8.41,75.69,Paid,AC8754,2025-08-02
INVX00021102,V009,INV0001,2025-07-31,9,2.67,24.03,Pending,AC7754,2025-08-03
INVX00021200,V009,INV0001,2025-08-01,4,15.32,61.28,Pending,AC1242,2025-08-03
INVX00021300,V009,INV0001,2025-08-02,10,3.05,30.5,Pending,AC1298,2025-08-06
INVX00021301,V009,INV0001,2025-08-02,8,15.66,125.28,Pending,AC5306,2025-08-04
INVX00021400,V009,INV0001,2025-08-03,6,9.86,59.16,Paid,AC8833,2025-08-06
INVX00021401,V009,INV0001,2025-08-03,0,18.89,0.0,Paid,AC4892,2025-08-03
INVX00021402,V009,INV0001,2025-08-03,0,15.56,0.0,Pending,AC4637,2025-08-03
INVX00021500,V009,INV0001,2025-08-04,13,7.45,96.85,Pending,AC3381,2025-08-06
INVX00021501,V009,INV0001,2025-08-04,11,10.49,115.39,Paid,AC2773,2025-08-07
INVX00021600,V009,INV0001,2025-08-05,6,13.32,79.92,Pending,AC7360,2025-08-06
INVX00021700,V009,INV0001,2025-08-06,7,12.31,86.17,Paid,AC5386,2025-08-10
INVX00021800,V009,INV0001,2025-08-07,4,4.81,19.24,Pending,AC8370,2025-08-08
INVX00021900,V009,INV0001,2025-08-08,9,18.01,162.09,Pending,AC8396,2025-08-11
INVX00021901,V009,INV0001,2025-08-08,6,12.74,76.44,Paid,AC1904,2025-08-12
INVX00022000,V009,INV0001,2025-08-09,2,16.2,32.4,Pending,AC2473,2025-08-12
INVX00022100,V009,INV0001,2025-08-10,7,9.39,65.73,Paid,AC6506,2025-08-12
INVX00022101,V009,INV0001,2025-08-10,10,4.84,48.4,Paid,AC9226,2025-08-13
INVX00022200,V009,INV0001,2025-08-11,7,1.84,12.88,Paid,AC2813,2025-08-11
INVX00022201,V009,INV0001,2025-08-11,5,9.57,47.85,Pending,AC2231,2025-08-11
INVX00022202,V009,INV0001,2025-08-11,2,18.8,37.6,Paid,AC2689,2025-08-11
INVX00022300,V009,INV0001,2025-08-12,12,6.43,77.16,Paid,AC2342,2025-08-12
INVX00022301,V009,INV0001,2025-08-12,0,13.19,0.0,Paid,AC5206,2025-08-12
INVX00022302,V009,INV0001,2025-08-12,0,13.41,0.0,Pending,AC8235,2025-08-12
INVX00022400,V009,INV0001,2025-08-13,10,11.39,113.9,Pending,AC5270,2025-08-16
INVX00022401,V009,INV0001,2025-08-13,7,6.33,44.31,Paid,AC4510,2025-08-15
INVX00022500,V009,INV0001,2025-08-14,3,3.66,10.98,Paid,AC2191,2025-08-18
INVX00022501,V009,INV0001,2025-08-14,14,10.87,152.18,Pending,AC7671,2025-08-17
INVX00022600,V009,INV0001,2025-08-15,7,5.63,39.41,Paid,AC6014,2025-08-17
INVX00022601,V009,INV0001,2025-08-15,13,5.27,68.51,Pending,AC5530,2025-08-16
INVX00022700,V009,INV0001,2025-08-16,5,5.61,28.05,Pending,AC7060,2025-08-18
INVX00022701,V009,INV0001,2025-08-16,0,2.99,0.0,Paid,AC6622,2025-08-20
INVX00022702,V009,INV0001,2025-08-16,0,2.16,0.0,Paid,AC7079,2025-08-16
INVX00022800,V009,INV0001,2025-08-17,9,7.01,63.09,Paid,AC5818,2025-08-17
INVX00022801,V009,INV0001,2025-08-17,6,18.35,110.1,Paid,AC8209,2025-08-19
INVX00022900,V009,INV0001,2025-08-18,5,9.1,45.5,Pending,AC8016,2025-08-20
INVX00022901,V009,INV0001,2025-08-18,7,14.74,103.18,Pending,AC7899,2025-08-19
INVX00023000,V009,INV0001,2025-08-19,3,11.59,34.77,Paid,AC4332,2025-08-22
INVX00023100,V009,INV0001,2025-08-20,10,18.32,183.2,Paid,AC1198,2025-08-21
INVX00023200,V009,INV0001,2025-08-21,1,9.14,9.14,Pending,AC2129,2025-08-23
INVX00023300,V009,INV0001,2025-08-22,12,18.04,216.48,Paid,AC8088,2025-08-24
INVX00023400,V009,INV0001,2025-08-23,13,17.32,225.16,Paid,AC7691,2025-08-23
INVX00023500,V009,INV0001,2025-08-24,10,2.6,26.0,Pending,AC2894,2025-08-26
INVX00023501,V009,INV0001,2025-08-24,8,17.55,140.4,Pending,AC4797,2025-08-26
INVX00023502,V009,INV0001,2025-08-24,3,3.5,10.5,Paid,AC3716,2025-08-27
INVX00023600,V009,INV0001,2025-08-25,11,12.48,137.28,Paid,AC2412,2025-08-27
INVX00023700,V009,INV0001,2025-08-26,14,18.9,264.6,Paid,AC9033,2025-08-30
INVX00023701,V009,INV0001,2025-08-26,0,18.32,0.0,Paid,AC9737,2025-08-29
INVX00023702,V009,INV0001,2025-08-26,0,7.54,0.0,Pending,AC2990,2025-08-30
INVX00023800,V009,INV0001,2025-08-27,3,7.1,21.3,Pending,AC7468,2025-08-31
INVX00023900,V009,INV0001,2025-08-28,8,6.85,54.8,Paid,AC4153,2025-08-30
INVX00024000,V009,INV0001,2025-08-29,11,13.84,152.24,Pending,AC7801,2025-08-31
INVX00024100,V009,INV0001,2025-08-30,1,17.29,17.29,Paid,AC2820,2025-09-03
INVX00024101,V009,INV0001,2025-08-30,10,7.57,75.7,Paid,AC2867,2025-08-31
INVX00024200,V009,INV0001,2025-08-31,0,2.14,0.0,Paid,AC9313,2025-08-31
INVX00024201,V009,INV0001,2025-08-31,0,7.09,0.0,Paid,AC2230,2025-09-02
INVX00024202,V009,INV0001,2025-08-31,0,6.39,0.0,Paid,AC9107,2025-09-01
INVX00024300,V009,INV0001,2025-09-01,9,16.26,146.34,Paid,AC5011,2025-09-05
INVX00024400,V009,INV0001,2025-09-02,10,2.66,26.6,Pending,AC1901,2025-09-06
INVX00024500,V009,INV0001,2025-09-03,5,3.68,18.4,Paid,AC8776,2025-09-07
INVX00024600,V009,INV0001,2025-09-04,14,13.76,192.64,Pending,AC4174,2025-09-05
INVX00024700,V009,INV0001,2025-09-05,14,9.95,139.3,Pending,AC9321,2025-09-08
INVX00024800,V009,INV0001,2025-09-06,6,4.84,29.04,Pending,AC5704,2025-09-06
INVX00024900,V009,INV0001,2025-09-07,8,14.58,116.64,Paid,AC3708,2025-09-08
INVX00024901,V009,INV0001,2025-09-07,7,6.36,44.52,Pending,AC9044,2025-09-07
INVX00025000,V009,INV0001,2025-09-08,11,2.04,22.44,Paid,AC8246,2025-09-10
INVX00025001,V009,INV0001,2025-09-08,12,5.31,63.72,Paid,AC3905,2025-09-11
INVX00025002,V009,INV0001,2025-09-08,10,9.05,90.5,Pending,AC8853,2025-09-11
INVX00025100,V009,INV0001,2025-09-09,12,16.42,197.04,Paid,AC9834,2025-09-11
INVX00025200,V009,INV0001,2025-09-10,6,8.51,51.06,Paid,AC8433,2025-09-11
INVX00025300,V009,INV0001,2025-09-11,7,10.21,71.47,Paid,AC1300,2025-09-14
INVX00025301,V009,INV0001,2025-09-11,3,19.38,58.14,Paid,AC3506,2025-09-12
INVX00025400,V009,INV0001,2025-09-12,13,13.6,176.8,Pending,AC7447,2025-09-15
INVX00025401,V009,INV0001,2025-09-12,2,3.91,7.82,Paid,AC7701,2025-09-14
INVX00025402,V009,INV0001,2025-09-12,7,14.89,104.23,Pending,AC9269,2025-09-14
INVX00025500,V009,INV0001,2025-09-13,3,7.46,22.38,Paid,AC7500,2025-09-15
INVX00025501,V009,INV0001,2025-09-13,5,4.45,22.25,Pending,AC2410,2025-09-14
INVX00025502,V009,INV0001,2025-09-13,5,14.43,72.15,Paid,AC2032,2025-09-15
INVX00025600,V009,INV0001,2025-09-14,8,15.04,120.32,Paid,AC8670,2025-09-15
INVX00025601,V009,INV0001,2025-09-14,12,4.66,55.92,Paid,AC4309,2025-09-15
INVX00025700,V009,INV0001,2025-09-15,4,4.32,17.28,Pending,AC6204,2025-09-15
INVX00025701,V009,INV0001,2025-09-15,4,12.07,48.28,Paid,AC1641,2025-09-18
INVX00025702,V009,INV0001,2025-09-15,1,14.7,14.7,Pending,AC5732,2025-09-17
INVX00025800,V009,INV0001,2025-09-16,14,18.72,262.08,Pending,AC7998,2025-09-16
INVX00025801,V009,INV0001,2025-09-16,1,14.77,14.77,Pending,AC2269,2025-09-20
INVX00025900,V009,INV0001,2025-09-17,11,15.88,174.68,Pending,AC5920,2025-09-20
INVX00026000,V009,INV0001,2025-09-18,5,5.77,28.85,Paid,AC8072,2025-09-22
INVX00026100,V009,INV0001,2025-09-19,4,19.87,79.48,Pending,AC4257,2025-09-20
INVX00026101,V009,INV0001,2025-09-19,4,10.82,43.28,Paid,AC6720,2025-09-22
INVX00026102,V009,INV0001,2025-09-19,1,12.98,12.98,Paid,AC5957,2025-09-21
INVX00026200,V009,INV0001,2025-09-20,12,5.19,62.28,Pending,AC4326,2025-09-23
INVX00026201,V009,INV0001,2025-09-20,0,1.3,0.0,Pending,AC7737,2025-09-24
INVX00026202,V009,INV0001,2025-09-20,0,12.46,0.0,Pending,AC6092,2025-09-21
INVX00026300,V009,INV0001,2025-09-21,10,10.05,100.5,Paid,AC6159,2025-09-24
INVX00026301,V009,INV0001,2025-09-21,3,6.72,20.16,Pending,AC2876,2025-09-21
INVX00026400,V009,INV0001,2025-09-22,1,2.65,2.65,Pending,AC4908,2025-09-25
INVX00026500,V009,INV0001,2025-09-23,4,12.94,51.76,Paid,AC2223,2025-09-27
INVX00026501,V009,INV0001,2025-09-23,3,4.89,14.67,Paid,AC1654,2025-09-27
INVX00026600,V009,INV0001,2025-09-24,7,8.17,57.19,Pending,AC5196,2025-09-26
INVX00026700,V009,INV0001,2025-09-25,4,10.3,41.2,Paid,AC5524,2025-09-26
INVX00026701,V009,INV0001,2025-09-25,12,5.34,64.08,Pending,AC8795,2025-09-29
INVX00026800,V009,INV0001,2025-09-26,6,16.12,96.72,Pending,AC9624,2025-09-28
INVX00026801,V009,INV0001,2025-09-26,9,12.12,109.08,Paid,AC5567,2025-09-28
INVX00026900,V009,INV0001,2025-09-27,5,8.93,44.65,Paid,AC8211,2025-09-28
INVX00026901,V009,INV0001,2025-09-27,7,4.01,28.07,Pending,AC7811,2025-10-01
INVX00026902,V009,INV0001,2025-09-27,5,6.53,32.65,Pending,AC5428,2025-09-29
INVX00027000,V009,INV0001,2025-09-28,7,19.77,138.39,Pending,AC1452,2025-09-29
INVX00027100,V009,INV0001,2025-09-29,8,9.14,73.12,Paid,AC4555,2025-09-30
INVX00027200,V009,INV0001,2025-09-30,12,8.39,100.68,Pending,AC5992,2025-10-01
INVX00027201,V009,INV0001,2025-09-30,11,12.69,139.59,Paid,AC5175,2025-10-03
INVX00027300,V009,INV0001,2025-10-01,9,9.5,85.5,Paid,AC5332,2025-10-05
INVX00027301,V009,INV0001,2025-10-01,7,2.41,16.87,Pending,AC5052,2025-10-03
INVX00027302,V009,INV0001,2025-10-01,5,11.85,59.25,Paid,AC3248,2025-10-01
INVX00027400,V009,INV0001,2025-10-02,11,11.21,123.31,Paid,AC5378,2025-10-03
INVX00027401,V009,INV0001,2025-10-02,14,14.17,198.38,Paid,AC6585,2025-10-06
INVX00027500,V009,INV0001,2025-10-03,5,10.79,53.95,Paid,AC1722,2025-10-06
INVX00027501,V009,INV0001,2025-10-03,2,8.05,16.1,Pending,AC6398,2025-10-03
INVX00027600,V009,INV0001,2025-10-04,3,7.42,22.26,Pending,AC4392,2025-10-08
INVX00027601,V009,INV0001,2025-10-04,1,15.26,15.26,Pending,AC2070,2025-10-06
INVX00027602,V009,INV0001,2025-10-04,11,4.52,49.72,Paid,AC3939,2025-10-05
INVX00027700,V009,INV0001,2025-10-05,9,5.64,50.76,Paid,AC3594,2025-10-06
INVX00027701,V009,INV0001,2025-10-05,5,10.77,53.85,Pending,AC7310,2025-10-08
INVX00027702,V009,INV0001,2025-10-05,8,17.89,143.12,Pending,AC7378,2025-10-08
INVX00027800,V009,INV0001,2025-10-06,5,14.51,72.55,Pending,AC7523,2025-10-09
INVX00027801,V009,INV0001,2025-10-06,7,8.81,61.67,Pending,AC7606,2025-10-09
INVX00027900,V009,INV0001,2025-10-07,13,15.05,195.65,Pending,AC9609,2025-10-10
INVX00027901,V009,INV0001,2025-10-07,14,16.48,230.72,Paid,AC9177,2025-10-09
INVX00028000,V009,INV0001,2025-10-08,3,16.2,48.6,Paid,AC1687,2025-10-10
INVX00028001,V009,INV0001,2025-10-08,0,10.61,0.0,Pending,AC4395,2025-10-12
INVX00028002,V009,INV0001,2025-10-08,0,13.25,0.0,Pending,AC6360,2025-10-10
INVX00028100,V009,INV0001,2025-10-09,7,17.38,121.66,Pending,AC3443,2025-10-13
INVX00028101,V009,INV0001,2025-10-09,4,17.18,68.72,Paid,AC9684,2025-10-12
INVX00028102,V009,INV0001,2025-10-09,13,18.39,239.07,Paid,AC7183,2025-10-13
INVX00028200,V009,INV0001,2025-10-10,4,7.13,28.52,Pending,AC7539,2025-10-10
INVX00028201,V009,INV0001,2025-10-10,13,17.49,227.37,Paid,AC4990,2025-10-12
INVX00028202,V009,INV0001,2025-10-10,14,15.74,220.36,Pending,AC5095,2025-10-13
INVX00028300,V009,INV0001,2025-10-11,2,11.05,22.1,Paid,AC3833,2025-10-15
INVX00028301,V009,INV0001,2025-10-11,5,9.27,46.35,Paid,AC5777,2025-10-13
INVX00028400,V009,INV0001,2025-10-12,11,7.0,77.0,Paid,AC1922,2025-10-13
INVX00028500,V009,INV0001,2025-10-13,11,14.78,162.58,Paid,AC8718,2025-10-14
INVX00028501,V009,INV0001,2025-10-13,11,2.74,30.14,Paid,AC5433,2025-10-15
INVX00028600,V009,INV0001,2025-10-14,3,2.84,8.52,Pending,AC4007,2025-10-15
INVX00028601,V009,INV0001,2025-10-14,5,17.31,86.55,Pending,AC2211,2025-10-18
INVX00028602,V009,INV0001,2025-10-14,10,6.23,62.3,Pending,AC1501,2025-10-18
INVX00028700,V009,INV0001,2025-10-15,10,13.97,139.7,Paid,AC8397,2025-10-18
INVX00028701,V009,INV0001,2025-10-15,10,7.0,70.0,Pending,AC5366,2025-10-17
INVX00028800,V009,INV0001,2025-10-16,11,2.46,27.06,Pending,AC4749,2025-10-17
INVX00028801,V009,INV0001,2025-10-16,4,11.88,47.52,Pending,AC6336,2025-10-18
INVX00028802,V009,INV0001,2025-10-16,0,5.62,0.0,Paid,AC9677,2025-10-20
INVX00028900,V009,INV0001,2025-10-17,7,8.54,59.78,Paid,AC1847,2025-10-20
INVX00028901,V009,INV0001,2025-10-17,6,4.85,29.1,Paid,AC6192,2025-10-17
INVX00028902,V009,INV0001,2025-10-17,8,6.21,49.68,Pending,AC2564,2025-10-19
INVX00029000,V009,INV0001,2025-10-18,4,6.39,25.56,Pending,AC4885,2025-10-19
INVX00029001,V009,INV0001,2025-10-18,2,15.43,30.86,Paid,AC7985,2025-10-19
INVX00029100,V009,INV0001,2025-10-19,1,10.45,10.45,Pending,AC2235,2025-10-19
INVX00029101,V009,INV0001,2025-10-19,0,6.97,0.0,Paid,AC4549,2025-10-19
INVX00029200,V009,INV0001,2025-10-20,10,6.88,68.8,Paid,AC6956,2025-10-22
INVX00029300,V009,INV0001,2025-10-21,7,16.83,117.81,Paid,AC4787,2025-10-21
INVX00029301,V009,INV0001,2025-10-21,10,4.74,47.4,Pending,AC8169,2025-10-21
INVX00029400,V009,INV0001,2025-10-22,13,4.75,61.75,Paid,AC6795,2025-10-25
INVX00029401,V009,INV0001,2025-10-22,4,5.5,22.0,Pending,AC2487,2025-10-22
INVX00029402,V009,INV0001,2025-10-22,2,11.21,22.42,Paid,AC3431,2025-10-25
INVX00029500,V009,INV0001,2025-10-23,11,18.29,201.19,Pending,AC6507,2025-10-26
INVX00029501,V009,INV0001,2025-10-23,13,9.17,119.21,Paid,AC6131,2025-10-25
INVX00029502,V009,INV0001,2025-10-23,5,15.48,77.4,Pending,AC4145,2025-10-25
