date,product_name,demand_qty
2025-11-05,Chocolate Bar,0
2025-11-06,Chocolate Bar,0
2025-11-07,Chocolate Bar,3
2025-11-08,Chocolate Bar,2
2025-11-09,Chocolate Bar,2
2025-11-10,Chocolate Bar,1
2025-11-11,Chocolate Bar,2
2025-11-12,Chocolate Bar,4
2025-11-13,Chocolate Bar,0
2025-11-14,Chocolate Bar,0
2025-11-15,Chocolate Bar,4
2025-11-16,Chocolate Bar,4
2025-11-17,Chocolate Bar,0
2025-11-18,Chocolate Bar,3
2025-11-19,Chocolate Bar,1
2025-11-20,Chocolate Bar,3
2025-11-21,Chocolate Bar,3
2025-11-22,Chocolate Bar,2
2025-11-23,Chocolate Bar,2
2025-11-24,Chocolate Bar,0
2025-11-25,Chocolate Bar,1
2025-11-26,Chocolate Bar,3
2025-11-27,Chocolate Bar,1
2025-11-28,Chocolate Bar,0
2025-11-29,Chocolate Bar,2
2025-11-30,Chocolate Bar,0
2025-12-01,Chocolate Bar,0
2025-12-02,Chocolate Bar,0
2025-12-03,Chocolate Bar,0
2025-12-04,Chocolate Bar,0
2025-12-05,Chocolate Bar,1
2025-12-06,Chocolate Bar,1
2025-12-07,Chocolate Bar,0
2025-12-08,Chocolate Bar,0
2025-12-09,Chocolate Bar,3
2025-12-10,Chocolate Bar,1
2025-12-11,Chocolate Bar,0
2025-12-12,Chocolate Bar,1
2025-12-13,Chocolate Bar,0
2025-12-14,Chocolate Bar,0
2025-12-15,Chocolate Bar,4
2025-12-16,Chocolate Bar,2
2025-12-17,Chocolate Bar,0
2025-12-18,Chocolate Bar,0
2025-12-19,Chocolate Bar,0
2025-12-20,Chocolate Bar,1
2025-12-21,Chocolate Bar,1
2025-12-22,Chocolate Bar,1
2025-12-23,Chocolate Bar,4
2025-12-24,Chocolate Bar,3
2025-12-25,Chocolate Bar,1
2025-12-26,Chocolate Bar,0
2025-12-27,Chocolate Bar,3
2025-12-28,Chocolate Bar,1
2025-12-29,Chocolate Bar,1
2025-12-30,Chocolate Bar,2
2025-12-31,Chocolate Bar,0
