Date,Product_ID,Category,Region,Consumption_Units
2022-01-08,P0006,Electronics,East,14
2022-01-08,P0007,Furniture,North,172
2022-01-08,P0008,Toys,North,58
2022-01-08,P0009,Electronics,South,162
2022-01-08,P0010,Furniture,North,186
2022-01-08,P0011,Furniture,South,106
2022-01-08,P0012,Furniture,North,229
2022-01-08,P0013,Electronics,South,261
2022-01-08,P0014,Furniture,South,142
2022-01-08,P0015,Groceries,South,255
2022-01-08,P0016,Electronics,South,42
2022-01-08,P0017,Clothing,North,248
2022-01-08,P0018,Furniture,West,58
2022-01-08,P0019,Furniture,South,127
2022-01-08,P0020,Groceries,South,151
2022-01-08,P0001,Groceries,North,341
2022-01-08,P0002,Toys,North,134
2022-01-08,P0003,Electronics,West,64
2022-01-08,P0004,Groceries,East,298
2022-01-08,P0005,Toys,South,107
2022-01-08,P0006,Groceries,South,233
2022-01-08,P0007,Furniture,South,18
2022-01-08,P0008,Electronics,South,278
2022-01-08,P0009,Groceries,West,241
2022-01-08,P0010,Toys,West,23
2022-01-08,P0011,Electronics,South,7
2022-01-08,P0012,Clothing,North,13
2022-01-08,P0013,Furniture,North,91
2022-01-08,P0014,Clothing,South,25
2022-01-08,P0015,Toys,West,117
2022-01-08,P0016,Clothing,South,34
2022-01-08,P0017,Groceries,West,153
2022-01-08,P0018,Clothing,South,351
2022-01-08,P0019,Toys,West,285
2022-01-08,P0020,Toys,East,188
2022-01-08,P0001,Clothing,South,264
2022-01-08,P0002,Furniture,East,50
2022-01-08,P0003,Electronics,North,12
2022-01-08,P0004,Clothing,East,250
2022-01-08,P0005,Furniture,South,271
2022-01-08,P0006,Clothing,East,189
2022-01-08,P0007,Groceries,West,324
2022-01-08,P0008,Clothing,East,454
2022-01-08,P0009,Electronics,West,104
2022-01-08,P0010,Groceries,East,6
2022-01-08,P0011,Furniture,East,480
2022-01-08,P0012,Furniture,West,3
2022-01-08,P0013,Groceries,South,11
2022-01-08,P0014,Furniture,West,60
2022-01-08,P0015,Electronics,South,47
2022-01-08,P0016,Clothing,East,36
2022-01-08,P0017,Electronics,North,85
2022-01-08,P0018,Toys,South,61
2022-01-08,P0019,Toys,South,66
2022-01-08,P0020,Electronics,South,119
2022-01-08,P0001,Clothing,East,23
2022-01-08,P0002,Toys,South,25
2022-01-08,P0003,Groceries,North,214
2022-01-08,P0004,Furniture,West,450
2022-01-08,P0005,Groceries,South,148
2022-01-08,P0006,Furniture,North,69
2022-01-08,P0007,Electronics,North,97
2022-01-08,P0008,Groceries,North,161
2022-01-08,P0009,Clothing,North,97
2022-01-08,P0010,Electronics,North,170
2022-01-08,P0011,Toys,West,132
2022-01-08,P0012,Furniture,East,145
2022-01-08,P0013,Electronics,West,331
2022-01-08,P0014,Furniture,East,256
2022-01-08,P0015,Electronics,North,135
2022-01-08,P0016,Electronics,North,163
2022-01-08,P0017,Toys,South,105
2022-01-08,P0018,Toys,West,39
2022-01-08,P0019,Groceries,East,41
2022-01-08,P0020,Groceries,West,59
2022-01-08,P0001,Toys,North,53
2022-01-08,P0002,Clothing,West,149
2022-01-08,P0003,Toys,East,208
2022-01-08,P0004,Electronics,South,61
2022-01-08,P0005,Groceries,East,211
2022-01-08,P0006,Furniture,North,223
2022-01-08,P0007,Toys,South,93
2022-01-08,P0008,Groceries,West,150
2022-01-08,P0009,Toys,East,147
2022-01-08,P0010,Clothing,East,209
2022-01-08,P0011,Groceries,North,40
2022-01-08,P0012,Toys,West,8
2022-01-08,P0013,Groceries,West,241
2022-01-08,P0014,Groceries,West,8
2022-01-08,P0015,Groceries,South,230
2022-01-08,P0016,Clothing,South,89
2022-01-08,P0017,Clothing,East,116
2022-01-08,P0018,Furniture,East,125
2022-01-08,P0019,Furniture,South,83
2022-01-08,P0020,Groceries,West,96
2022-01-09,P0001,Electronics,South,350
2022-01-09,P0002,Clothing,North,9
2022-01-09,P0003,Toys,East,153
2022-01-09,P0004,Groceries,West,5
2022-01-09,P0005,Toys,North,343
2022-01-09,P0006,Groceries,North,45
2022-01-09,P0007,Electronics,South,81
2022-01-09,P0008,Clothing,East,194
2022-01-09,P0009,Clothing,West,169
2022-01-09,P0010,Toys,South,40
2022-01-09,P0011,Groceries,North,106
2022-01-09,P0012,Electronics,South,50
2022-01-09,P0013,Toys,North,85
2022-01-09,P0014,Electronics,East,51
2022-01-09,P0015,Toys,East,342
2022-01-09,P0016,Electronics,East,98
2022-01-09,P0017,Electronics,North,418
2022-01-09,P0018,Clothing,North,316
2022-01-09,P0019,Groceries,West,284
2022-01-09,P0020,Toys,North,55
2022-01-09,P0001,Groceries,South,155
2022-01-09,P0002,Toys,North,29
2022-01-09,P0003,Electronics,North,50
2022-01-09,P0004,Electronics,East,137
2022-01-09,P0005,Toys,South,242
2022-01-09,P0006,Groceries,South,71
2022-01-09,P0007,Clothing,East,237
2022-01-09,P0008,Electronics,West,45
2022-01-09,P0009,Electronics,North,252
2022-01-09,P0010,Electronics,South,222
2022-01-09,P0011,Clothing,East,334
2022-01-09,P0012,Electronics,South,45
2022-01-09,P0013,Furniture,West,270
2022-01-09,P0014,Toys,North,87
2022-01-09,P0015,Electronics,West,270
2022-01-09,P0016,Furniture,North,178
2022-01-09,P0017,Electronics,South,50
2022-01-09,P0018,Furniture,West,95
2022-01-09,P0019,Clothing,West,45
2022-01-09,P0020,Clothing,East,391
2022-01-09,P0001,Clothing,East,112
2022-01-09,P0002,Groceries,North,337
2022-01-09,P0003,Groceries,East,98
2022-01-09,P0004,Electronics,East,34
2022-01-09,P0005,Furniture,West,4
2022-01-09,P0006,Toys,East,65
2022-01-09,P0007,Clothing,North,21
2022-01-09,P0008,Clothing,South,100
2022-01-09,P0009,Electronics,South,331
2022-01-09,P0010,Toys,East,40
2022-01-09,P0011,Clothing,West,48
2022-01-09,P0012,Electronics,East,393
2022-01-09,P0013,Groceries,East,116
2022-01-09,P0014,Electronics,West,198
2022-01-09,P0015,Electronics,South,67
2022-01-09,P0016,Clothing,West,55
2022-01-09,P0017,Clothing,North,312
2022-01-09,P0018,Groceries,North,169
2022-01-09,P0019,Furniture,West,141
2022-01-09,P0020,Electronics,North,225
2022-01-09,P0001,Clothing,West,253
2022-01-09,P0002,Toys,North,74
2022-01-09,P0003,Toys,East,58
2022-01-09,P0004,Electronics,North,117
2022-01-09,P0005,Electronics,East,242
2022-01-09,P0006,Electronics,East,97
2022-01-09,P0007,Clothing,West,239
2022-01-09,P0008,Clothing,West,307
2022-01-09,P0009,Toys,North,250
2022-01-09,P0010,Furniture,North,57
2022-01-09,P0011,Furniture,East,156
2022-01-09,P0012,Toys,South,175
2022-01-09,P0013,Electronics,South,6
2022-01-09,P0014,Toys,West,3
2022-01-09,P0015,Electronics,North,14
2022-01-09,P0016,Toys,North,85
2022-01-09,P0017,Toys,West,222
2022-01-09,P0018,Groceries,East,259
2022-01-09,P0019,Furniture,South,59
2022-01-09,P0020,Toys,West,245
2022-01-09,P0001,Toys,West,408
2022-01-09,P0002,Clothing,East,178
2022-01-09,P0003,Clothing,West,28
2022-01-09,P0004,Toys,West,72
2022-01-09,P0005,Furniture,North,101
2022-01-09,P0006,Clothing,South,151
2022-01-09,P0007,Electronics,East,384
2022-01-09,P0008,Furniture,North,123
2022-01-09,P0009,Toys,South,207
2022-01-09,P0010,Toys,East,98
2022-01-09,P0011,Clothing,East,338
2022-01-09,P0012,Groceries,West,152
2022-01-09,P0013,Clothing,North,253
2022-01-09,P0014,Electronics,South,304
2022-01-09,P0015,Electronics,West,19
2022-01-09,P0016,Clothing,North,222
2022-01-09,P0017,Electronics,North,200
2022-01-09,P0018,Electronics,North,113
2022-01-09,P0019,Furniture,East,148
2022-01-09,P0020,Furniture,East,214
2022-01-10,P0001,Electronics,West,36
2022-01-10,P0002,Toys,South,183
2022-01-10,P0003,Groceries,West,38
2022-01-10,P0004,Electronics,East,18
2022-01-10,P0005,Toys,East,59
2022-01-10,P0006,Toys,West,151
2022-01-10,P0007,Clothing,South,323
2022-01-10,P0008,Furniture,West,76
2022-01-10,P0009,Toys,North,138
2022-01-10,P0010,Clothing,East,113
2022-01-10,P0011,Clothing,North,88
2022-01-10,P0012,Groceries,West,16
2022-01-10,P0013,Clothing,North,284
2022-01-10,P0014,Furniture,West,269
2022-01-10,P0015,Clothing,East,381
2022-01-10,P0016,Clothing,North,80
2022-01-10,P0017,Clothing,West,84
2022-01-10,P0018,Furniture,West,8
2022-01-10,P0019,Clothing,North,65
2022-01-10,P0020,Electronics,North,221
2022-01-10,P0001,Groceries,West,42
2022-01-10,P0002,Toys,East,70
2022-01-10,P0003,Furniture,South,11
2022-01-10,P0004,Clothing,North,54
2022-01-10,P0005,Groceries,South,36
2022-01-10,P0006,Toys,West,229
2022-01-10,P0007,Toys,West,94
2022-01-10,P0008,Groceries,West,212
2022-01-10,P0009,Toys,East,178
2022-01-10,P0010,Electronics,West,300
2022-01-10,P0011,Toys,South,345
2022-01-10,P0012,Clothing,South,147
2022-01-10,P0013,Furniture,West,104
2022-01-10,P0014,Groceries,South,73
2022-01-10,P0015,Groceries,South,293
2022-01-10,P0016,Electronics,South,71
2022-01-10,P0017,Furniture,South,21
2022-01-10,P0018,Furniture,North,22
2022-01-10,P0019,Toys,East,31
2022-01-10,P0020,Groceries,East,259
2022-01-10,P0001,Toys,South,57
2022-01-10,P0002,Clothing,East,79
2022-01-10,P0003,Furniture,North,7
2022-01-10,P0004,Clothing,West,92
2022-01-10,P0005,Groceries,West,248
2022-01-10,P0006,Toys,East,89
2022-01-10,P0007,Clothing,North,120
2022-01-10,P0008,Furniture,South,216
2022-01-10,P0009,Furniture,North,335
2022-01-10,P0010,Electronics,North,158
2022-01-10,P0011,Electronics,North,91
2022-01-10,P0012,Furniture,South,320
2022-01-10,P0013,Furniture,East,67
2022-01-10,P0014,Groceries,West,79
2022-01-10,P0015,Toys,West,84
2022-01-10,P0016,Toys,South,87
2022-01-10,P0017,Electronics,South,18
2022-01-10,P0018,Electronics,North,369
2022-01-10,P0019,Clothing,West,170
2022-01-10,P0020,Clothing,West,192
2022-01-10,P0001,Groceries,East,280
2022-01-10,P0002,Clothing,East,236
2022-01-10,P0003,Toys,West,107
2022-01-10,P0004,Furniture,South,40
2022-01-10,P0005,Toys,North,27
2022-01-10,P0006,Toys,North,102
2022-01-10,P0007,Clothing,West,110
2022-01-10,P0008,Electronics,North,135
2022-01-10,P0009,Groceries,East,12
2022-01-10,P0010,Groceries,South,259
2022-01-10,P0011,Groceries,North,110
2022-01-10,P0012,Clothing,East,53
2022-01-10,P0013,Furniture,West,35
2022-01-10,P0014,Electronics,West,349
2022-01-10,P0015,Groceries,South,178
2022-01-10,P0016,Clothing,West,201
2022-01-10,P0017,Furniture,South,264
2022-01-10,P0018,Groceries,North,35
2022-01-10,P0019,Electronics,West,73
2022-01-10,P0020,Electronics,West,215
2022-01-10,P0001,Furniture,West,23
2022-01-10,P0002,Clothing,North,211
2022-01-10,P0003,Electronics,South,28
2022-01-10,P0004,Furniture,North,40
2022-01-10,P0005,Electronics,East,112
2022-01-10,P0006,Clothing,South,112
2022-01-10,P0007,Furniture,East,140
2022-01-10,P0008,Groceries,North,94
2022-01-10,P0009,Groceries,North,177
2022-01-10,P0010,Electronics,South,209
2022-01-10,P0011,Groceries,North,46
2022-01-10,P0012,Toys,South,62
2022-01-10,P0013,Groceries,East,176
2022-01-10,P0014,Electronics,North,21
2022-01-10,P0015,Furniture,West,300
2022-01-10,P0016,Groceries,East,103
2022-01-10,P0017,Furniture,East,266
2022-01-10,P0018,Furniture,South,235
2022-01-10,P0019,Electronics,East,154
2022-01-10,P0020,Toys,West,176
2022-01-11,P0001,Furniture,West,16
2022-01-11,P0002,Furniture,North,124
2022-01-11,P0003,Furniture,South,9
2022-01-11,P0004,Furniture,West,344
2022-01-11,P0005,Toys,West,263
2022-01-11,P0006,Groceries,South,259
2022-01-11,P0007,Groceries,East,79
2022-01-11,P0008,Electronics,West,230
2022-01-11,P0009,Electronics,West,183
2022-01-11,P0010,Clothing,East,144
2022-01-11,P0011,Toys,South,249
2022-01-11,P0012,Toys,East,3
2022-01-11,P0013,Furniture,North,213
2022-01-11,P0014,Toys,South,57
2022-01-11,P0015,Clothing,North,38
2022-01-11,P0016,Groceries,North,302
2022-01-11,P0017,Groceries,East,136
2022-01-11,P0018,Clothing,West,54
2022-01-11,P0019,Clothing,South,410
2022-01-11,P0020,Toys,West,168
2022-01-11,P0001,Furniture,East,48
2022-01-11,P0002,Furniture,South,112
2022-01-11,P0003,Toys,North,67
2022-01-11,P0004,Electronics,East,149
2022-01-11,P0005,Toys,East,317
2022-01-11,P0006,Toys,North,277
2022-01-11,P0007,Electronics,West,6
2022-01-11,P0008,Electronics,North,22
2022-01-11,P0009,Clothing,West,326
2022-01-11,P0010,Clothing,South,172
2022-01-11,P0011,Clothing,West,314
2022-01-11,P0012,Toys,South,48
2022-01-11,P0013,Toys,South,379
2022-01-11,P0014,Electronics,South,241
2022-01-11,P0015,Furniture,North,144
2022-01-11,P0016,Toys,South,58
2022-01-11,P0017,Furniture,North,418
2022-01-11,P0018,Clothing,North,274
2022-01-11,P0019,Toys,West,110
2022-01-11,P0020,Electronics,West,333
2022-01-11,P0001,Clothing,North,6
2022-01-11,P0002,Furniture,West,188
2022-01-11,P0003,Furniture,West,201
2022-01-11,P0004,Furniture,North,108
2022-01-11,P0005,Groceries,West,94
2022-01-11,P0006,Furniture,North,28
2022-01-11,P0007,Toys,East,70
2022-01-11,P0008,Groceries,West,53
2022-01-11,P0009,Furniture,South,29
2022-01-11,P0010,Electronics,South,69
2022-01-11,P0011,Groceries,West,201
2022-01-11,P0012,Toys,West,405
2022-01-11,P0013,Electronics,East,3
2022-01-11,P0014,Clothing,South,6
2022-01-11,P0015,Clothing,West,58
2022-01-11,P0016,Clothing,North,22
2022-01-11,P0017,Clothing,West,320
2022-01-11,P0018,Furniture,South,221
2022-01-11,P0019,Electronics,West,23
2022-01-11,P0020,Electronics,East,109
2022-01-11,P0001,Electronics,East,45
2022-01-11,P0002,Furniture,West,94
2022-01-11,P0003,Groceries,West,175
2022-01-11,P0004,Clothing,West,136
2022-01-11,P0005,Clothing,East,107
2022-01-11,P0006,Toys,East,89
2022-01-11,P0007,Furniture,West,81
2022-01-11,P0008,Electronics,North,43
2022-01-11,P0009,Clothing,North,233
2022-01-11,P0010,Clothing,East,386
2022-01-11,P0011,Clothing,West,37
2022-01-11,P0012,Clothing,East,206
2022-01-11,P0013,Groceries,South,37
2022-01-11,P0014,Clothing,South,116
2022-01-11,P0015,Electronics,North,309
2022-01-11,P0016,Furniture,South,186
2022-01-11,P0017,Clothing,South,59
2022-01-11,P0018,Clothing,West,139
2022-01-11,P0019,Toys,East,25
2022-01-11,P0020,Furniture,West,356
2022-01-11,P0001,Clothing,East,204
2022-01-11,P0002,Groceries,North,331
2022-01-11,P0003,Groceries,North,52
2022-01-11,P0004,Furniture,North,175
2022-01-11,P0005,Electronics,West,210
2022-01-11,P0006,Clothing,North,29
2022-01-11,P0007,Toys,North,82
2022-01-11,P0008,Clothing,South,71
2022-01-11,P0009,Toys,West,168
2022-01-11,P0010,Electronics,South,50
2022-01-11,P0011,Furniture,North,117
2022-01-11,P0012,Groceries,South,89
2022-01-11,P0013,Electronics,North,178
2022-01-11,P0014,Groceries,West,159
2022-01-11,P0015,Electronics,West,230
2022-01-11,P0016,Toys,North,6
2022-01-11,P0017,Clothing,North,148
2022-01-11,P0018,Clothing,West,224
2022-01-11,P0019,Clothing,West,19
2022-01-11,P0020,Groceries,South,155
2022-01-12,P0001,Toys,South,104
2022-01-12,P0002,Toys,East,63
2022-01-12,P0003,Clothing,West,164
2022-01-12,P0004,Groceries,North,69
2022-01-12,P0005,Furniture,West,13
2022-01-12,P0006,Electronics,South,176
2022-01-12,P0007,Toys,East,152
2022-01-12,P0008,Clothing,West,0
2022-01-12,P0009,Electronics,West,33
2022-01-12,P0010,Toys,West,3
2022-01-12,P0011,Furniture,East,327
2022-01-12,P0012,Clothing,South,146
2022-01-12,P0013,Furniture,West,38
2022-01-12,P0014,Groceries,North,106
2022-01-12,P0015,Electronics,North,297
2022-01-12,P0016,Furniture,East,31
2022-01-12,P0017,Groceries,North,18
2022-01-12,P0018,Electronics,East,296
2022-01-12,P0019,Furniture,East,444
2022-01-12,P0020,Furniture,South,153
2022-01-12,P0001,Toys,South,314
2022-01-12,P0002,Toys,South,91
2022-01-12,P0003,Electronics,North,241
2022-01-12,P0004,Toys,West,21
2022-01-12,P0005,Groceries,North,75
2022-01-12,P0006,Electronics,East,138
2022-01-12,P0007,Clothing,East,46
2022-01-12,P0008,Clothing,North,105
2022-01-12,P0009,Electronics,North,37
2022-01-12,P0010,Groceries,East,23
2022-01-12,P0011,Groceries,West,62
2022-01-12,P0012,Electronics,East,19
2022-01-12,P0013,Electronics,North,58
2022-01-12,P0014,Clothing,West,33
2022-01-12,P0015,Clothing,East,159
2022-01-12,P0016,Clothing,West,14
2022-01-12,P0017,Clothing,East,52
2022-01-12,P0018,Furniture,East,37
2022-01-12,P0019,Electronics,South,227
2022-01-12,P0020,Furniture,North,219
2022-01-12,P0001,Toys,North,168
2022-01-12,P0002,Electronics,South,113
2022-01-12,P0003,Furniture,West,21
2022-01-12,P0004,Electronics,North,64
2022-01-12,P0005,Electronics,North,99
2022-01-12,P0006,Groceries,South,204
2022-01-12,P0007,Clothing,East,8
2022-01-12,P0008,Furniture,North,7
2022-01-12,P0009,Clothing,South,3
2022-01-12,P0010,Furniture,South,6
2022-01-12,P0011,Furniture,North,86
2022-01-12,P0012,Furniture,East,328
2022-01-12,P0013,Toys,East,63
2022-01-12,P0014,Groceries,North,104
2022-01-12,P0015,Clothing,West,89
2022-01-12,P0016,Furniture,West,114
2022-01-12,P0017,Clothing,North,10
2022-01-12,P0018,Groceries,South,127
2022-01-12,P0019,Toys,East,194
2022-01-12,P0020,Electronics,North,151
2022-01-12,P0001,Toys,North,39
2022-01-12,P0002,Furniture,East,95
2022-01-12,P0003,Furniture,West,31
2022-01-12,P0004,Clothing,East,4
2022-01-12,P0005,Clothing,North,286
2022-01-12,P0006,Clothing,West,145
2022-01-12,P0007,Groceries,North,104
2022-01-12,P0008,Toys,North,190
2022-01-12,P0009,Furniture,West,200
2022-01-12,P0010,Electronics,East,82
2022-01-12,P0011,Clothing,South,119
2022-01-12,P0012,Groceries,South,141
2022-01-12,P0013,Groceries,North,29
2022-01-12,P0014,Electronics,South,309
2022-01-12,P0015,Electronics,South,95
2022-01-12,P0016,Groceries,East,14
2022-01-12,P0017,Clothing,East,400
2022-01-12,P0018,Electronics,South,167
2022-01-12,P0019,Groceries,East,96
2022-01-12,P0020,Electronics,South,205
2022-01-12,P0001,Toys,South,6
2022-01-12,P0002,Toys,South,448
2022-01-12,P0003,Electronics,East,67
2022-01-12,P0004,Furniture,North,29
2022-01-12,P0005,Electronics,East,129
2022-01-12,P0006,Clothing,North,32
2022-01-12,P0007,Groceries,North,345
2022-01-12,P0008,Furniture,North,39
2022-01-12,P0009,Electronics,North,162
2022-01-12,P0010,Electronics,East,116
2022-01-12,P0011,Toys,North,170
2022-01-12,P0012,Toys,West,78
2022-01-12,P0013,Groceries,East,136
2022-01-12,P0014,Clothing,East,132
2022-01-12,P0015,Clothing,West,18
2022-01-12,P0016,Electronics,North,40
2022-01-12,P0017,Toys,North,86
2022-01-12,P0018,Toys,North,18
2022-01-12,P0019,Electronics,South,197
2022-01-12,P0020,Clothing,South,60
2022-01-13,P0001,Furniture,East,80
2022-01-13,P0002,Groceries,West,310
2022-01-13,P0003,Groceries,East,1
2022-01-13,P0004,Toys,South,70
2022-01-13,P0005,Toys,East,254
2022-01-13,P0006,Toys,East,135
2022-01-13,P0007,Electronics,North,245
2022-01-13,P0008,Groceries,West,122
2022-01-13,P0009,Clothing,East,26
2022-01-13,P0010,Toys,North,25
2022-01-13,P0011,Toys,West,24
2022-01-13,P0012,Furniture,North,9
2022-01-13,P0013,Toys,North,80
2022-01-13,P0014,Toys,South,58
2022-01-13,P0015,Furniture,South,55
2022-01-13,P0016,Toys,East,19
2022-01-13,P0017,Furniture,East,52
2022-01-13,P0018,Toys,South,198
2022-01-13,P0019,Furniture,West,196
2022-01-13,P0020,Toys,South,152
2022-01-13,P0001,Furniture,South,317
2022-01-13,P0002,Toys,West,54
2022-01-13,P0003,Electronics,West,149
2022-01-13,P0004,Electronics,South,247
2022-01-13,P0005,Electronics,North,158
2022-01-13,P0006,Groceries,North,334
2022-01-13,P0007,Toys,West,225
2022-01-13,P0008,Groceries,North,37
2022-01-13,P0009,Electronics,South,335
2022-01-13,P0010,Furniture,West,111
2022-01-13,P0011,Electronics,West,175
2022-01-13,P0012,Toys,East,217
2022-01-13,P0013,Toys,West,229
2022-01-13,P0014,Electronics,East,62
2022-01-13,P0015,Furniture,East,283
2022-01-13,P0016,Furniture,West,79
2022-01-13,P0017,Toys,West,98
2022-01-13,P0018,Electronics,West,12
2022-01-13,P0019,Groceries,East,247
2022-01-13,P0020,Toys,East,17
2022-01-13,P0001,Groceries,West,2
2022-01-13,P0002,Electronics,North,71
2022-01-13,P0003,Electronics,East,15
2022-01-13,P0004,Toys,North,1
2022-01-13,P0005,Electronics,West,182
2022-01-13,P0006,Toys,North,54
2022-01-13,P0007,Toys,North,63
2022-01-13,P0008,Groceries,East,133
2022-01-13,P0009,Furniture,West,24
2022-01-13,P0010,Furniture,North,247
2022-01-13,P0011,Toys,South,53
2022-01-13,P0012,Toys,South,3
2022-01-13,P0013,Clothing,West,57
2022-01-13,P0014,Electronics,West,42
2022-01-13,P0015,Furniture,North,131
2022-01-13,P0016,Groceries,North,58
2022-01-13,P0017,Furniture,South,127
2022-01-13,P0018,Groceries,East,27
2022-01-13,P0019,Groceries,West,352
2022-01-13,P0020,Furniture,West,21
2022-01-13,P0001,Groceries,West,171
2022-01-13,P0002,Toys,North,103
2022-01-13,P0003,Electronics,North,5
2022-01-13,P0004,Clothing,South,416
2022-01-13,P0005,Groceries,East,54
2022-01-13,P0006,Clothing,South,41
2022-01-13,P0007,Furniture,East,221
2022-01-13,P0008,Electronics,East,127
2022-01-13,P0009,Groceries,East,71
2022-01-13,P0010,Groceries,West,247
2022-01-13,P0011,Toys,East,159
2022-01-13,P0012,Furniture,North,80
2022-01-13,P0013,Toys,North,166
2022-01-13,P0014,Toys,West,32
2022-01-13,P0015,Toys,East,189
2022-01-13,P0016,Groceries,South,78
2022-01-13,P0017,Toys,East,2
2022-01-13,P0018,Electronics,North,13
2022-01-13,P0019,Furniture,South,114
2022-01-13,P0020,Groceries,West,6
2022-01-13,P0001,Furniture,North,63
2022-01-13,P0002,Clothing,South,123
